
mu,x0,y0,vx0,vy0,jacobi_constant,distance_to_primary_1,distance_to_primary_2,label
0.01215,1.437932039280608,-1.3766970704491903,0.9843491261194479,-0.17468568757940117,3.9683551996265685,1.9995081256217966,1.4484021077954745,1
0.01215,1.2151405085405953,0.09684059453988325,0.1556941652557129,0.6587524928019912,2.7309234950699213,1.2311052323439582,0.24706087513704084,1
0.01215,1.2736935312521522,0.1729943533359959,0.04887641733318637,0.3900151878986695,3.0932321615789706,1.2974284693766915,0.334116103540131,1
0.01215,-1.102141801336539,-1.3639514129817254,-0.44502054440149985,0.9366186811664023,3.1410899007448325,1.7459798349224191,2.495682108488338,1
0.01215,-0.21244499744650347,0.32839905939157865,-0.9930180848451677,-0.8761880693166033,3.554927539400419,0.3846609262862144,1.2444091060034779,0
0.01215,-0.6818999102582078,-0.07348287264641884,0.5889632734509518,-0.8041758761410402,2.4236602462953583,0.6737690070515616,1.6713660566673187,1
0.01215,-1.2456191259964662,-1.046064972163079,-0.15248193362757978,0.9115188852669796,3.023149196122486,1.6173119707629167,2.4663001161184663,1
0.01215,0.1635815733942131,-1.2873952431406521,-0.31428035283726263,-0.2610970523980751,3.0536464504266094,1.2993337130809715,1.5286611629659328,0
0.01215,-1.0023515736830284,1.2265322987739524,0.027357494875016153,-0.29077961060268276,3.687521431422566,1.5763504167728895,2.3377946410722474,1
0.01215,-0.569249448771141,-1.1057299947890775,-0.8761964382904506,-0.1315568414735515,2.370076302425586,1.238143213524737,1.909763732700892,0
0.01215,0.7278236533261189,-1.1332838388593034,0.9705911413249306,0.12212369215774888,2.3377217879897487,1.3534745165818538,1.1627321103264694,1
0.01215,-0.21343564878570886,0.8591108653880842,0.7189893977665773,-0.8795546394397475,1.7485859743995829,0.8823759921002762,1.4768746355078226,1
0.01215,-0.8472037864091209,0.5348681416927468,0.7115585095320993,0.25228948649375393,2.4388923794170987,0.9916646384711224,1.911414745159277,0
0.01215,-0.48202740050598203,-1.3851063803584749,-0.30797337268344793,-0.2634968702342604,3.3494038300754494,1.4626361326098898,2.019668105760939,1
0.01215,-0.46935236845210737,0.622505142386483,0.94724073000593,-0.9550152127398406,1.3718100583639956,0.7723643298442984,1.5845981809026686,1
0.01215,1.1038670979811256,0.6917333619768016,0.4070342124649571,0.9267687921523602,2.2117988023908195,1.3130076949728597,0.7013950463866214,1
0.01215,-0.8091567008873921,0.20991358978858,-0.043614466003019325,0.7986523656613247,2.4696332192694985,0.8241865058573413,1.8092254691475347,2
0.01215,0.0013245984991081539,0.23807899369630858,-0.23859948368467387,-0.04517627463405516,8.306904223026828,0.23846000093130737,1.0148467741713243,2
0.01215,0.33326823597191346,0.2884259466490988,-0.22351283115102616,0.7121420451682539,4.061533142909839,0.4500036493656216,0.7153088930654716,0
0.01215,1.4982552375795897,1.0030274609719916,0.9803013642011327,-0.38453114358587737,3.253241055189623,1.81311556972295,1.1254232954815702,1
0.01215,1.205226802358807,-0.5758158275756686,0.38825269542237617,0.7435527263534754,2.587086114662129,1.3466885854599076,0.6154807401457758,1
